author,date,order,views,birthyear,region,state
John Oliver Killens,6/30/2019,48,294,1981,Northeast,MA
John Oliver Killens,7/31/2019,49,317,1981,Northeast,MA
John Oliver Killens,8/31/2019,50,370,1981,Northeast,MA
John Oliver Killens,9/30/2019,51,317,1981,Northeast,MA
John Oliver Killens,10/31/2019,52,344,1981,Northeast,MA
John Oliver Killens,11/30/2019,53,329,1981,Northeast,MA
John Oliver Killens,12/31/2019,54,284,1981,Northeast,MA
John Oliver Killens,1/31/2020,55,435,1981,Northeast,MA
John Oliver Killens,2/29/2020,56,466,1981,Northeast,MA
John Oliver Killens,3/31/2020,57,356,1981,Northeast,MA
John Oliver Killens,4/30/2020,58,537,1981,Northeast,MA
John Oliver Killens,5/31/2020,59,403,1981,Northeast,MA
John Oliver Killens,6/30/2020,60,719,1981,Northeast,MA
John Oliver Killens,7/31/2020,61,486,1981,Northeast,MA
John Oliver Killens,8/31/2020,62,420,1981,Northeast,MA
John Oliver Killens,9/30/2020,63,418,1981,Northeast,MA
John Oliver Killens,10/31/2020,64,362,1981,Northeast,MA
John Oliver Killens,11/30/2020,65,445,1981,Northeast,MA
John Oliver Killens,12/31/2020,66,345,1981,Northeast,MA
John Oliver Killens,1/31/2021,67,499,1981,Northeast,MA
John Oliver Killens,2/28/2021,68,653,1981,Northeast,MA
John Oliver Killens,3/31/2021,69,483,1981,Northeast,MA
John Oliver Killens,4/30/2021,70,349,1981,Northeast,MA
John Oliver Killens,5/31/2021,71,443,1981,Northeast,MA
John Oliver Killens,6/30/2021,72,370,1981,Northeast,MA
John Oliver Killens,7/31/2021,73,575,1981,Northeast,MA
John Oliver Killens,8/31/2021,74,621,1981,Northeast,MA
John Oliver Killens,9/30/2021,75,410,1981,Northeast,MA
John Oliver Killens,10/31/2021,76,333,1981,Northeast,MA
John Oliver Killens,11/30/2021,77,308,1981,Northeast,MA
John Oliver Killens,12/31/2021,78,287,1981,Northeast,MA
John Oliver Killens,1/31/2022,79,456,1981,Northeast,MA
John Oliver Killens,2/28/2022,80,516,1981,Northeast,MA
John Oliver Killens,3/31/2022,81,16,1981,Northeast,MA
Kaitlyn Greenidge,7/31/2015,1,0,1958,Northeast,NY
Kaitlyn Greenidge,8/31/2015,2,0,1958,Northeast,NY
Kaitlyn Greenidge,9/30/2015,3,0,1958,Northeast,NY
Kaitlyn Greenidge,10/31/2015,4,0,1958,Northeast,NY
Kaitlyn Greenidge,11/30/2015,5,0,1958,Northeast,NY
Kaitlyn Greenidge,12/31/2015,6,0,1958,Northeast,NY
Kaitlyn Greenidge,1/31/2016,7,0,1958,Northeast,NY
Kaitlyn Greenidge,2/29/2016,8,0,1958,Northeast,NY
Kaitlyn Greenidge,3/31/2016,9,0,1958,Northeast,NY
Kaitlyn Greenidge,4/30/2016,10,0,1958,Northeast,NY
Kaitlyn Greenidge,5/31/2016,11,0,1958,Northeast,NY
Kaitlyn Greenidge,6/30/2016,12,0,1958,Northeast,NY
Kaitlyn Greenidge,7/31/2016,13,0,1958,Northeast,NY
Kaitlyn Greenidge,8/31/2016,14,0,1958,Northeast,NY
Kaitlyn Greenidge,9/30/2016,15,0,1958,Northeast,NY
Kaitlyn Greenidge,10/31/2016,16,0,1958,Northeast,NY
Kaitlyn Greenidge,11/30/2016,17,0,1958,Northeast,NY
Kaitlyn Greenidge,12/31/2016,18,0,1958,Northeast,NY
Kaitlyn Greenidge,1/31/2017,19,0,1958,Northeast,NY
Kaitlyn Greenidge,2/28/2017,20,0,1958,Northeast,NY
Kaitlyn Greenidge,3/31/2017,21,0,1958,Northeast,NY
Kaitlyn Greenidge,4/30/2017,22,0,1958,Northeast,NY
Kaitlyn Greenidge,5/31/2017,23,0,1958,Northeast,NY
Kaitlyn Greenidge,6/30/2017,24,0,1958,Northeast,NY
Kaitlyn Greenidge,7/31/2017,25,0,1958,Northeast,NY
Kaitlyn Greenidge,8/31/2017,26,0,1958,Northeast,NY
Kaitlyn Greenidge,9/30/2017,27,0,1958,Northeast,NY
Kaitlyn Greenidge,10/31/2017,28,0,1958,Northeast,NY
Kaitlyn Greenidge,11/30/2017,29,0,1958,Northeast,NY
Kaitlyn Greenidge,12/31/2017,30,0,1958,Northeast,NY
Kaitlyn Greenidge,1/31/2018,31,0,1958,Northeast,NY
Kaitlyn Greenidge,2/28/2018,32,0,1958,Northeast,NY
Kaitlyn Greenidge,3/31/2018,33,0,1958,Northeast,NY
Kaitlyn Greenidge,4/30/2018,34,0,1958,Northeast,NY
Kaitlyn Greenidge,5/31/2018,35,0,1958,Northeast,NY
Kaitlyn Greenidge,6/30/2018,36,0,1958,Northeast,NY
Kaitlyn Greenidge,7/31/2018,37,0,1958,Northeast,NY
Kaitlyn Greenidge,8/31/2018,38,0,1958,Northeast,NY
Kaitlyn Greenidge,9/30/2018,39,0,1958,Northeast,NY
Kaitlyn Greenidge,10/31/2018,40,0,1958,Northeast,NY
Kaitlyn Greenidge,11/30/2018,41,0,1958,Northeast,NY
Kaitlyn Greenidge,12/31/2018,42,0,1958,Northeast,NY
Kaitlyn Greenidge,1/31/2019,43,0,1958,Northeast,NY
Kaitlyn Greenidge,2/28/2019,44,0,1958,Northeast,NY
Kaitlyn Greenidge,3/31/2019,45,0,1958,Northeast,NY
Kaitlyn Greenidge,4/30/2019,46,0,1958,Northeast,NY
Kaitlyn Greenidge,5/31/2019,47,0,1958,Northeast,NY
Kaitlyn Greenidge,6/30/2019,48,0,1958,Northeast,NY
Kaitlyn Greenidge,7/31/2019,49,0,1958,Northeast,NY
Kaitlyn Greenidge,8/31/2019,50,0,1958,Northeast,NY
Kaitlyn Greenidge,9/30/2019,51,0,1958,Northeast,NY
Kaitlyn Greenidge,10/31/2019,52,0,1958,Northeast,NY
Kaitlyn Greenidge,11/30/2019,53,0,1958,Northeast,NY
Kaitlyn Greenidge,12/31/2019,54,0,1958,Northeast,NY
Kaitlyn Greenidge,1/31/2020,55,58,1958,Northeast,NY
Kaitlyn Greenidge,2/29/2020,56,170,1958,Northeast,NY
Kaitlyn Greenidge,3/31/2020,57,155,1958,Northeast,NY
Kaitlyn Greenidge,4/30/2020,58,150,1958,Northeast,NY
Kaitlyn Greenidge,5/31/2020,59,105,1958,Northeast,NY
Kaitlyn Greenidge,6/30/2020,60,180,1958,Northeast,NY
Kaitlyn Greenidge,7/31/2020,61,454,1958,Northeast,NY
Kaitlyn Greenidge,8/31/2020,62,1054,1958,Northeast,NY
Kaitlyn Greenidge,9/30/2020,63,457,1958,Northeast,NY
Kaitlyn Greenidge,10/31/2020,64,380,1958,Northeast,NY
Kaitlyn Greenidge,11/30/2020,65,345,1958,Northeast,NY
Kaitlyn Greenidge,12/31/2020,66,385,1958,Northeast,NY
Kaitlyn Greenidge,1/31/2021,67,456,1958,Northeast,NY
Kaitlyn Greenidge,2/28/2021,68,476,1958,Northeast,NY
Kaitlyn Greenidge,3/31/2021,69,2168,1958,Northeast,NY
Kaitlyn Greenidge,4/30/2021,70,1673,1958,Northeast,NY
Kaitlyn Greenidge,5/31/2021,71,878,1958,Northeast,NY
Kaitlyn Greenidge,6/30/2021,72,1290,1958,Northeast,NY
Kaitlyn Greenidge,7/31/2021,73,881,1958,Northeast,NY
Kaitlyn Greenidge,8/31/2021,74,649,1958,Northeast,NY
Kaitlyn Greenidge,9/30/2021,75,545,1958,Northeast,NY
Kaitlyn Greenidge,10/31/2021,76,524,1958,Northeast,NY
Kaitlyn Greenidge,11/30/2021,77,462,1958,Northeast,NY
Kaitlyn Greenidge,12/31/2021,78,774,1958,Northeast,NY
Kaitlyn Greenidge,1/31/2022,79,1797,1958,Northeast,NY
Kaitlyn Greenidge,2/28/2022,80,477,1958,Northeast,NY
Kaitlyn Greenidge,3/31/2022,81,27,1958,Northeast,NY
Karen E. Quinones Miller,7/31/2015,1,266,1949,Northeast,NY
Karen E. Quinones Miller,8/31/2015,2,195,1949,Northeast,NY
Karen E. Quinones Miller,9/30/2015,3,229,1949,Northeast,NY
Karen E. Quinones Miller,10/31/2015,4,335,1949,Northeast,NY
Karen E. Quinones Miller,11/30/2015,5,218,1949,Northeast,NY
Karen E. Quinones Miller,12/31/2015,6,366,1949,Northeast,NY
Karen E. Quinones Miller,1/31/2016,7,344,1949,Northeast,NY
Karen E. Quinones Miller,2/29/2016,8,196,1949,Northeast,NY
Karen E. Quinones Miller,3/31/2016,9,179,1949,Northeast,NY
Karen E. Quinones Miller,4/30/2016,10,210,1949,Northeast,NY
Karen E. Quinones Miller,5/31/2016,11,152,1949,Northeast,NY
Karen E. Quinones Miller,6/30/2016,12,207,1949,Northeast,NY
Karen E. Quinones Miller,7/31/2016,13,124,1949,Northeast,NY
Karen E. Quinones Miller,8/31/2016,14,169,1949,Northeast,NY
Karen E. Quinones Miller,9/30/2016,15,139,1949,Northeast,NY
Karen E. Quinones Miller,10/31/2016,16,74,1949,Northeast,NY
Karen E. Quinones Miller,11/30/2016,17,86,1949,Northeast,NY
Karen E. Quinones Miller,12/31/2016,18,115,1949,Northeast,NY
Karen E. Quinones Miller,1/31/2017,19,86,1949,Northeast,NY
Karen E. Quinones Miller,2/28/2017,20,90,1949,Northeast,NY
Karen E. Quinones Miller,3/31/2017,21,112,1949,Northeast,NY
Karen E. Quinones Miller,4/30/2017,22,76,1949,Northeast,NY
Karen E. Quinones Miller,5/31/2017,23,90,1949,Northeast,NY
Karen E. Quinones Miller,6/30/2017,24,108,1949,Northeast,NY
Karen E. Quinones Miller,7/31/2017,25,142,1949,Northeast,NY
Karen E. Quinones Miller,8/31/2017,26,90,1949,Northeast,NY
Karen E. Quinones Miller,9/30/2017,27,128,1949,Northeast,NY
Karen E. Quinones Miller,10/31/2017,28,96,1949,Northeast,NY
Karen E. Quinones Miller,11/30/2017,29,96,1949,Northeast,NY
Karen E. Quinones Miller,12/31/2017,30,89,1949,Northeast,NY
Karen E. Quinones Miller,1/31/2018,31,111,1949,Northeast,NY
Karen E. Quinones Miller,2/28/2018,32,139,1949,Northeast,NY
Karen E. Quinones Miller,3/31/2018,33,106,1949,Northeast,NY
Karen E. Quinones Miller,4/30/2018,34,97,1949,Northeast,NY
Karen E. Quinones Miller,5/31/2018,35,96,1949,Northeast,NY
Karen E. Quinones Miller,6/30/2018,36,97,1949,Northeast,NY
Karen E. Quinones Miller,7/31/2018,37,106,1949,Northeast,NY
Karen E. Quinones Miller,8/31/2018,38,104,1949,Northeast,NY
Karen E. Quinones Miller,9/30/2018,39,93,1949,Northeast,NY
Karen E. Quinones Miller,10/31/2018,40,98,1949,Northeast,NY
Karen E. Quinones Miller,11/30/2018,41,97,1949,Northeast,NY
Karen E. Quinones Miller,12/31/2018,42,110,1949,Northeast,NY
Karen E. Quinones Miller,1/31/2019,43,97,1949,Northeast,NY
Karen E. Quinones Miller,2/28/2019,44,96,1949,Northeast,NY
Karen E. Quinones Miller,3/31/2019,45,88,1949,Northeast,NY
Karen E. Quinones Miller,4/30/2019,46,85,1949,Northeast,NY
Karen E. Quinones Miller,5/31/2019,47,96,1949,Northeast,NY
Karen E. Quinones Miller,6/30/2019,48,152,1949,Northeast,NY
Karen E. Quinones Miller,7/31/2019,49,110,1949,Northeast,NY
Karen E. Quinones Miller,8/31/2019,50,104,1949,Northeast,NY
Karen E. Quinones Miller,9/30/2019,51,136,1949,Northeast,NY
Karen E. Quinones Miller,10/31/2019,52,233,1949,Northeast,NY
Karen E. Quinones Miller,11/30/2019,53,133,1949,Northeast,NY
Karen E. Quinones Miller,12/31/2019,54,130,1949,Northeast,NY
Karen E. Quinones Miller,1/31/2020,55,104,1949,Northeast,NY
Karen E. Quinones Miller,2/29/2020,56,91,1949,Northeast,NY
Karen E. Quinones Miller,3/31/2020,57,67,1949,Northeast,NY
Karen E. Quinones Miller,4/30/2020,58,122,1949,Northeast,NY
Karen E. Quinones Miller,5/31/2020,59,110,1949,Northeast,NY
Karen E. Quinones Miller,6/30/2020,60,111,1949,Northeast,NY
Karen E. Quinones Miller,7/31/2020,61,86,1949,Northeast,NY
Karen E. Quinones Miller,8/31/2020,62,112,1949,Northeast,NY
Karen E. Quinones Miller,9/30/2020,63,95,1949,Northeast,NY
Karen E. Quinones Miller,10/31/2020,64,113,1949,Northeast,NY
Karen E. Quinones Miller,11/30/2020,65,115,1949,Northeast,NY
Karen E. Quinones Miller,12/31/2020,66,101,1949,Northeast,NY
Karen E. Quinones Miller,1/31/2021,67,148,1949,Northeast,NY
Karen E. Quinones Miller,2/28/2021,68,142,1949,Northeast,NY
Karen E. Quinones Miller,3/31/2021,69,122,1949,Northeast,NY
Karen E. Quinones Miller,4/30/2021,70,241,1949,Northeast,NY
Karen E. Quinones Miller,5/31/2021,71,406,1949,Northeast,NY
Karen E. Quinones Miller,6/30/2021,72,178,1949,Northeast,NY
Karen E. Quinones Miller,7/31/2021,73,136,1949,Northeast,NY
Karen E. Quinones Miller,8/31/2021,74,217,1949,Northeast,NY
Karen E. Quinones Miller,9/30/2021,75,245,1949,Northeast,NY
Karen E. Quinones Miller,10/31/2021,76,99,1949,Northeast,NY
Karen E. Quinones Miller,11/30/2021,77,162,1949,Northeast,NY
Karen E. Quinones Miller,12/31/2021,78,184,1949,Northeast,NY
Karen E. Quinones Miller,1/31/2022,79,166,1949,Northeast,NY
Karen E. Quinones Miller,2/28/2022,80,140,1949,Northeast,NY
Karen E. Quinones Miller,3/31/2022,81,10,1949,Northeast,NY
Karla F.C. Holloway,7/31/2015,1,391,1909,Midwest,IL
Karla F.C. Holloway,8/31/2015,2,298,1909,Midwest,IL
Karla F.C. Holloway,9/30/2015,3,277,1909,Midwest,IL
Karla F.C. Holloway,10/31/2015,4,329,1909,Midwest,IL
Karla F.C. Holloway,11/30/2015,5,447,1909,Midwest,IL
Karla F.C. Holloway,12/31/2015,6,344,1909,Midwest,IL
Karla F.C. Holloway,1/31/2016,7,957,1909,Midwest,IL
Karla F.C. Holloway,2/29/2016,8,1530,1909,Midwest,IL
Karla F.C. Holloway,3/31/2016,9,3315,1909,Midwest,IL
Karla F.C. Holloway,4/30/2016,10,1237,1909,Midwest,IL
Karla F.C. Holloway,5/31/2016,11,868,1909,Midwest,IL
Karla F.C. Holloway,6/30/2016,12,447,1909,Midwest,IL
Karla F.C. Holloway,7/31/2016,13,362,1909,Midwest,IL
Karla F.C. Holloway,8/31/2016,14,429,1909,Midwest,IL
Karla F.C. Holloway,9/30/2016,15,300,1909,Midwest,IL
Karla F.C. Holloway,10/31/2016,16,340,1909,Midwest,IL
Karla F.C. Holloway,11/30/2016,17,298,1909,Midwest,IL
Karla F.C. Holloway,12/31/2016,18,396,1909,Midwest,IL
Karla F.C. Holloway,1/31/2017,19,279,1909,Midwest,IL
Karla F.C. Holloway,2/28/2017,20,389,1909,Midwest,IL
Karla F.C. Holloway,3/31/2017,21,410,1909,Midwest,IL
Karla F.C. Holloway,4/30/2017,22,365,1909,Midwest,IL
Karla F.C. Holloway,5/31/2017,23,349,1909,Midwest,IL
Karla F.C. Holloway,6/30/2017,24,116,1909,Midwest,IL
Karla F.C. Holloway,7/31/2017,25,96,1909,Midwest,IL
Karla F.C. Holloway,8/31/2017,26,121,1909,Midwest,IL
Karla F.C. Holloway,9/30/2017,27,120,1909,Midwest,IL
Karla F.C. Holloway,10/31/2017,28,129,1909,Midwest,IL
Karla F.C. Holloway,11/30/2017,29,89,1909,Midwest,IL
Karla F.C. Holloway,12/31/2017,30,94,1909,Midwest,IL
Karla F.C. Holloway,1/31/2018,31,123,1909,Midwest,IL
Karla F.C. Holloway,2/28/2018,32,116,1909,Midwest,IL
Karla F.C. Holloway,3/31/2018,33,117,1909,Midwest,IL
Karla F.C. Holloway,4/30/2018,34,111,1909,Midwest,IL
Karla F.C. Holloway,5/31/2018,35,163,1909,Midwest,IL
Karla F.C. Holloway,6/30/2018,36,72,1909,Midwest,IL
Karla F.C. Holloway,7/31/2018,37,324,1909,Midwest,IL
Karla F.C. Holloway,8/31/2018,38,98,1909,Midwest,IL
Karla F.C. Holloway,9/30/2018,39,113,1909,Midwest,IL
Karla F.C. Holloway,10/31/2018,40,109,1909,Midwest,IL
Karla F.C. Holloway,11/30/2018,41,125,1909,Midwest,IL
Karla F.C. Holloway,12/31/2018,42,105,1909,Midwest,IL
Karla F.C. Holloway,1/31/2019,43,128,1909,Midwest,IL
Karla F.C. Holloway,2/28/2019,44,115,1909,Midwest,IL
Karla F.C. Holloway,3/31/2019,45,110,1909,Midwest,IL
Karla F.C. Holloway,4/30/2019,46,136,1909,Midwest,IL
Karla F.C. Holloway,5/31/2019,47,119,1909,Midwest,IL
Karla F.C. Holloway,6/30/2019,48,979,1909,Midwest,IL
Karla F.C. Holloway,7/31/2019,49,138,1909,Midwest,IL
Karla F.C. Holloway,8/31/2019,50,145,1909,Midwest,IL
Karla F.C. Holloway,9/30/2019,51,214,1909,Midwest,IL
Karla F.C. Holloway,10/31/2019,52,326,1909,Midwest,IL
Karla F.C. Holloway,11/30/2019,53,226,1909,Midwest,IL
Karla F.C. Holloway,12/31/2019,54,340,1909,Midwest,IL
Karla F.C. Holloway,1/31/2020,55,315,1909,Midwest,IL
Karla F.C. Holloway,2/29/2020,56,171,1909,Midwest,IL
Karla F.C. Holloway,3/31/2020,57,152,1909,Midwest,IL
Karla F.C. Holloway,4/30/2020,58,220,1909,Midwest,IL
Karla F.C. Holloway,5/31/2020,59,133,1909,Midwest,IL
Karla F.C. Holloway,6/30/2020,60,229,1909,Midwest,IL
Karla F.C. Holloway,7/31/2020,61,276,1909,Midwest,IL
Karla F.C. Holloway,8/31/2020,62,335,1909,Midwest,IL
Karla F.C. Holloway,9/30/2020,63,150,1909,Midwest,IL
Karla F.C. Holloway,10/31/2020,64,140,1909,Midwest,IL
Karla F.C. Holloway,11/30/2020,65,167,1909,Midwest,IL
Karla F.C. Holloway,12/31/2020,66,139,1909,Midwest,IL
Karla F.C. Holloway,1/31/2021,67,141,1909,Midwest,IL
Karla F.C. Holloway,2/28/2021,68,183,1909,Midwest,IL
Karla F.C. Holloway,3/31/2021,69,227,1909,Midwest,IL
Karla F.C. Holloway,4/30/2021,70,263,1909,Midwest,IL
Karla F.C. Holloway,5/31/2021,71,217,1909,Midwest,IL
Karla F.C. Holloway,6/30/2021,72,150,1909,Midwest,IL
Karla F.C. Holloway,7/31/2021,73,146,1909,Midwest,IL
Karla F.C. Holloway,8/31/2021,74,109,1909,Midwest,IL
Karla F.C. Holloway,9/30/2021,75,185,1909,Midwest,IL
Karla F.C. Holloway,10/31/2021,76,131,1909,Midwest,IL
Karla F.C. Holloway,11/30/2021,77,262,1909,Midwest,IL
Karla F.C. Holloway,12/31/2021,78,131,1909,Midwest,IL
Karla F.C. Holloway,1/31/2022,79,179,1909,Midwest,IL
Karla F.C. Holloway,2/28/2022,80,140,1909,Midwest,IL
Karla F.C. Holloway,3/31/2022,81,7,1909,Midwest,IL
Katherine Dunham,7/31/2015,1,3763,1974,South,MS
Katherine Dunham,8/31/2015,2,3954,1974,South,MS
Katherine Dunham,9/30/2015,3,5158,1974,South,MS
Katherine Dunham,10/31/2015,4,6220,1974,South,MS
Katherine Dunham,11/30/2015,5,6169,1974,South,MS
Katherine Dunham,12/31/2015,6,6017,1974,South,MS
Katherine Dunham,1/31/2016,7,6181,1974,South,MS
Katherine Dunham,2/29/2016,8,10961,1974,South,MS
Katherine Dunham,3/31/2016,9,7089,1974,South,MS
Katherine Dunham,4/30/2016,10,5883,1974,South,MS
Katherine Dunham,5/31/2016,11,5519,1974,South,MS
Katherine Dunham,6/30/2016,12,4286,1974,South,MS
Katherine Dunham,7/31/2016,13,5132,1974,South,MS
Katherine Dunham,8/31/2016,14,3684,1974,South,MS
Katherine Dunham,9/30/2016,15,7091,1974,South,MS
Katherine Dunham,10/31/2016,16,8206,1974,South,MS
Katherine Dunham,11/30/2016,17,6399,1974,South,MS
Katherine Dunham,12/31/2016,18,9652,1974,South,MS
Katherine Dunham,1/31/2017,19,9278,1974,South,MS
Katherine Dunham,2/28/2017,20,15144,1974,South,MS
Katherine Dunham,3/31/2017,21,9568,1974,South,MS
Katherine Dunham,4/30/2017,22,6262,1974,South,MS
Katherine Dunham,5/31/2017,23,6193,1974,South,MS
Katherine Dunham,6/30/2017,24,5626,1974,South,MS
Katherine Dunham,7/31/2017,25,3964,1974,South,MS
Katherine Dunham,8/31/2017,26,3932,1974,South,MS
Katherine Dunham,9/30/2017,27,5156,1974,South,MS
Katherine Dunham,10/31/2017,28,7009,1974,South,MS
Katherine Dunham,11/30/2017,29,5946,1974,South,MS
Katherine Dunham,12/31/2017,30,6000,1974,South,MS
Katherine Dunham,1/31/2018,31,7807,1974,South,MS
Katherine Dunham,2/28/2018,32,14338,1974,South,MS
Katherine Dunham,3/31/2018,33,7361,1974,South,MS
Katherine Dunham,4/30/2018,34,5872,1974,South,MS
Katherine Dunham,5/31/2018,35,5614,1974,South,MS
Katherine Dunham,6/30/2018,36,4428,1974,South,MS
Katherine Dunham,7/31/2018,37,4034,1974,South,MS
Katherine Dunham,8/31/2018,38,3846,1974,South,MS
Katherine Dunham,9/30/2018,39,4890,1974,South,MS
Katherine Dunham,10/31/2018,40,5225,1974,South,MS
Katherine Dunham,11/30/2018,41,5159,1974,South,MS
Katherine Dunham,12/31/2018,42,5448,1974,South,MS
Katherine Dunham,1/31/2019,43,5753,1974,South,MS
Katherine Dunham,2/28/2019,44,12890,1974,South,MS
Katherine Dunham,3/31/2019,45,6445,1974,South,MS
Katherine Dunham,4/30/2019,46,5271,1974,South,MS
Katherine Dunham,5/31/2019,47,6292,1974,South,MS
Katherine Dunham,6/30/2019,48,3924,1974,South,MS
Katherine Dunham,7/31/2019,49,3680,1974,South,MS
Katherine Dunham,8/31/2019,50,5032,1974,South,MS
Katherine Dunham,9/30/2019,51,4200,1974,South,MS
Katherine Dunham,10/31/2019,52,5626,1974,South,MS
Katherine Dunham,11/30/2019,53,5488,1974,South,MS
Katherine Dunham,12/31/2019,54,5536,1974,South,MS
Katherine Dunham,1/31/2020,55,6970,1974,South,MS
Katherine Dunham,2/29/2020,56,16561,1974,South,MS
Katherine Dunham,3/31/2020,57,7375,1974,South,MS
Katherine Dunham,4/30/2020,58,7007,1974,South,MS
Katherine Dunham,5/31/2020,59,7235,1974,South,MS
Katherine Dunham,6/30/2020,60,8122,1974,South,MS
Katherine Dunham,7/31/2020,61,4657,1974,South,MS
Katherine Dunham,8/31/2020,62,4015,1974,South,MS
Katherine Dunham,9/30/2020,63,5267,1974,South,MS
Katherine Dunham,10/31/2020,64,6439,1974,South,MS
Katherine Dunham,11/30/2020,65,6293,1974,South,MS
Katherine Dunham,12/31/2020,66,5683,1974,South,MS
Katherine Dunham,1/31/2021,67,7198,1974,South,MS
Katherine Dunham,2/28/2021,68,16834,1974,South,MS
Katherine Dunham,3/31/2021,69,8154,1974,South,MS
Katherine Dunham,4/30/2021,70,5355,1974,South,MS
Katherine Dunham,5/31/2021,71,5237,1974,South,MS
Katherine Dunham,6/30/2021,72,4304,1974,South,MS
Katherine Dunham,7/31/2021,73,4786,1974,South,MS
Katherine Dunham,8/31/2021,74,3752,1974,South,MS
Katherine Dunham,9/30/2021,75,4889,1974,South,MS
Katherine Dunham,10/31/2021,76,5760,1974,South,MS
Katherine Dunham,11/30/2021,77,4500,1974,South,MS
Katherine Dunham,12/31/2021,78,3936,1974,South,MS
Katherine Dunham,1/31/2022,79,8563,1974,South,MS
Katherine Dunham,2/28/2022,80,13341,1974,South,MS
Katherine Dunham,3/31/2022,81,545,1974,South,MS
Kiese Laymon,7/31/2015,1,761,1987,West,CA
Kiese Laymon,8/31/2015,2,631,1987,West,CA
Kiese Laymon,9/30/2015,3,782,1987,West,CA
Kiese Laymon,10/31/2015,4,2714,1987,West,CA
Kiese Laymon,11/30/2015,5,1102,1987,West,CA
Kiese Laymon,12/31/2015,6,638,1987,West,CA
Kiese Laymon,1/31/2016,7,722,1987,West,CA
Kiese Laymon,2/29/2016,8,1101,1987,West,CA
Kiese Laymon,3/31/2016,9,712,1987,West,CA
Kiese Laymon,4/30/2016,10,763,1987,West,CA
Kiese Laymon,5/31/2016,11,561,1987,West,CA
Kiese Laymon,6/30/2016,12,526,1987,West,CA
Kiese Laymon,7/31/2016,13,665,1987,West,CA
Kiese Laymon,8/31/2016,14,657,1987,West,CA
Kiese Laymon,9/30/2016,15,790,1987,West,CA
Kiese Laymon,10/31/2016,16,640,1987,West,CA
Kiese Laymon,11/30/2016,17,613,1987,West,CA
Kiese Laymon,12/31/2016,18,510,1987,West,CA
Kiese Laymon,1/31/2017,19,903,1987,West,CA
Kiese Laymon,2/28/2017,20,767,1987,West,CA
Kiese Laymon,3/31/2017,21,884,1987,West,CA
Kiese Laymon,4/30/2017,22,694,1987,West,CA
Kiese Laymon,5/31/2017,23,652,1987,West,CA
Kiese Laymon,6/30/2017,24,465,1987,West,CA
Kiese Laymon,7/31/2017,25,533,1987,West,CA
Kiese Laymon,8/31/2017,26,808,1987,West,CA
Kiese Laymon,9/30/2017,27,924,1987,West,CA
Kiese Laymon,10/31/2017,28,707,1987,West,CA
Kiese Laymon,11/30/2017,29,706,1987,West,CA
Kiese Laymon,12/31/2017,30,888,1987,West,CA
Kiese Laymon,1/31/2018,31,660,1987,West,CA
Kiese Laymon,2/28/2018,32,649,1987,West,CA
Kiese Laymon,3/31/2018,33,714,1987,West,CA
Kiese Laymon,4/30/2018,34,736,1987,West,CA
Kiese Laymon,5/31/2018,35,571,1987,West,CA
Kiese Laymon,6/30/2018,36,565,1987,West,CA
Kiese Laymon,7/31/2018,37,818,1987,West,CA
Kiese Laymon,8/31/2018,38,710,1987,West,CA
Kiese Laymon,9/30/2018,39,1129,1987,West,CA
Kiese Laymon,10/31/2018,40,4931,1987,West,CA
Kiese Laymon,11/30/2018,41,4554,1987,West,CA
Kiese Laymon,12/31/2018,42,4865,1987,West,CA
Kiese Laymon,1/31/2019,43,5534,1987,West,CA
Kiese Laymon,2/28/2019,44,3705,1987,West,CA
Kiese Laymon,3/31/2019,45,4462,1987,West,CA
Kiese Laymon,4/30/2019,46,5327,1987,West,CA
Kiese Laymon,5/31/2019,47,3448,1987,West,CA
Kiese Laymon,6/30/2019,48,2753,1987,West,CA
Kiese Laymon,7/31/2019,49,3582,1987,West,CA
Kiese Laymon,8/31/2019,50,2860,1987,West,CA
Kiese Laymon,9/30/2019,51,2734,1987,West,CA
Kiese Laymon,10/31/2019,52,4730,1987,West,CA
Kiese Laymon,11/30/2019,53,3204,1987,West,CA
Kiese Laymon,12/31/2019,54,2526,1987,West,CA
Kiese Laymon,1/31/2020,55,2554,1987,West,CA
Kiese Laymon,2/29/2020,56,2648,1987,West,CA
Kiese Laymon,3/31/2020,57,2783,1987,West,CA
Kiese Laymon,4/30/2020,58,2295,1987,West,CA
Kiese Laymon,5/31/2020,59,2175,1987,West,CA
Kiese Laymon,6/30/2020,60,5600,1987,West,CA
Kiese Laymon,7/31/2020,61,6189,1987,West,CA
Kiese Laymon,8/31/2020,62,4009,1987,West,CA
Kiese Laymon,9/30/2020,63,3911,1987,West,CA
Kiese Laymon,10/31/2020,64,3295,1987,West,CA
Kiese Laymon,11/30/2020,65,4400,1987,West,CA
Kiese Laymon,12/31/2020,66,3592,1987,West,CA
